owner_step	source_step	handoff_status	owner_step_tsv_has_file_id	owner_step_md_mentions_file_id	file_id	status	path	file_kind	route_classes	features	group	disposition	evidence	notes	minimalism_gate	audit_bucket	audit_action	audit_rationale
M07	M06	external-handoff-not-reacknowledged	no	no	000431	A	package/kernel/mt76/patches/0088-mtk-mt76-mt7996-add-scan-dwell-time-hw-cap.patch	patch	primary	wireless:mt76:driver	M06-E-mt76-dfs-csa-policy-handoff	defer	Patch [88/95] exposes scan dwell-time hardware capability to userspace; this is scan policy and not required for M06 basic probe/firmware/calibration.	M07 TODO: review after M06 proves basic radio probe, firmware load, calibration source selection, and basic Wi-Fi 6 association; do not claim advanced wireless policy/runtime success in M06.	advanced wireless policy boundary explicit after patch-content QC	true-owner-gap	consider backfill or formal global handoff addendum before M07 implementation	Audit says future M07 implementer reading only M07 artifacts could miss this wireless policy/MLO/DFS/QoS/RSNO/off-channel handoff.
M07	M06	external-handoff-not-reacknowledged	no	no	000435	A	package/kernel/mt76/patches/0093-mtk-mt76-mt7996-add-dfs-detection-mode.patch	patch	primary	wireless:mt76:driver	M06-E-mt76-dfs-csa-policy-handoff	defer	Patch [93/95] adds a DFS detection-mode vendor command; this is DFS/userspace policy for M07.	M07 TODO: review after M06 proves basic radio probe, firmware load, calibration source selection, and basic Wi-Fi 6 association; do not claim advanced wireless policy/runtime success in M06.	advanced wireless policy boundary explicit after patch-content QC	true-owner-gap	consider backfill or formal global handoff addendum before M07 implementation	Audit says future M07 implementer reading only M07 artifacts could miss this wireless policy/MLO/DFS/QoS/RSNO/off-channel handoff.
M07	M06	external-handoff-not-reacknowledged	no	no	000436	A	package/kernel/mt76/patches/0094-mtk-mt76-per-band-sw-token-needs-to-consider-MLO-aff.patch	patch	primary	wireless:mt76:driver	M06-E-mt76-mlo-afc-policy-handoff	defer	Patch [94/95] changes per-band software token handling for MLO affiliated-link cases; this is MLO resource-accounting behavior for M07.	M07 TODO: review after M06 proves basic radio probe, firmware load, calibration source selection, and basic Wi-Fi 6 association; do not claim advanced wireless policy/runtime success in M06.	advanced wireless policy boundary explicit after patch-content QC	true-owner-gap	consider backfill or formal global handoff addendum before M07 implementation	Audit says future M07 implementer reading only M07 artifacts could miss this wireless policy/MLO/DFS/QoS/RSNO/off-channel handoff.
M07	M06	external-handoff-not-reacknowledged	no	no	000437	A	package/kernel/mt76/patches/0095-mtk-mt76-mt7996-use-altxq-when-IEEE80211_TX_CTL_TX_O.patch	patch	primary	wireless:mt76:driver	M06-E-mt76-offchannel-policy-handoff	defer	"Vendor mt76 patch subject is ""[PATCH 95/95] mtk: mt76: mt7996: use altxq when IEEE80211_TX_CTL_TX_OFFCHAN is true"" and affects off-channel TX/action-frame queue behavior, not M06 basic radio probe, firmware load, or calibration source selection."	M07 TODO: review this non-basic off-channel wireless behavior with userspace/policy/advanced behavior after M06 proves radio probe, firmware load, calibration, and basic Wi-Fi 6 association.	off-channel behavior boundary explicit; not mislabeled as MLO/AFC evidence	true-owner-gap	consider backfill or formal global handoff addendum before M07 implementation	Audit says future M07 implementer reading only M07 artifacts could miss this wireless policy/MLO/DFS/QoS/RSNO/off-channel handoff.
M07	M08	external-handoff-not-reacknowledged	no	no	000352	A	package/kernel/mt76/patches/0009-mtk-mt76-mt7996-Add-support-for-EMLSR.patch	patch	primary	accel:wed:wifi-offload,firmware:wed:wo,wireless:wed:runtime	M08-C-mt76-MLO-wireless-policy-handoff	defer	Patch implements EMLSR support, a Wi-Fi 7/MLO policy/runtime feature rather than acceleration enablement.	TODO M07: review as wireless userspace/driver policy without treating M08 feature routing as an offload requirement; M08 must not claim MLO or AP runtime success.	reported: explicitly handed to M07 instead of pulling wireless policy into acceleration review.	true-owner-gap	consider backfill or formal global handoff addendum before M07 implementation	Audit says future M07 implementer reading only M07 artifacts could miss this wireless policy/MLO/DFS/QoS/RSNO/off-channel handoff.
M07	M08	external-handoff-not-reacknowledged	no	no	000356	A	package/kernel/mt76/patches/0013-mtk-mt76-mt7996-update-TX-RX-rates-via-MCU-command.patch	patch	primary	accel:wed:wifi-offload,firmware:wed:wo,wireless:wed:runtime	M08-C-mt76-MLO-wireless-policy-handoff	defer	Patch updates TX/RX rate reporting through MCU commands; rate telemetry belongs with wireless behavior validation, not WED/PPE enablement.	TODO M07: review as wireless userspace/driver policy without treating M08 feature routing as an offload requirement; M08 must not claim MLO or AP runtime success.	reported: explicitly handed to M07 instead of pulling wireless policy into acceleration review.	true-owner-gap	consider backfill or formal global handoff addendum before M07 implementation	Audit says future M07 implementer reading only M07 artifacts could miss this wireless policy/MLO/DFS/QoS/RSNO/off-channel handoff.
M07	M08	external-handoff-not-reacknowledged	no	no	000358	A	package/kernel/mt76/patches/0015-mtk-mt76-mt7996-update-preamble-puncture-support-for.patch	patch	primary	accel:wed:wifi-offload,firmware:wed:wo,wireless:wed:runtime	M08-C-mt76-MLO-wireless-policy-handoff	defer	Patch updates preamble puncture support for mt7996; this is MLO/EHT channel policy territory.	TODO M07: review as wireless userspace/driver policy without treating M08 feature routing as an offload requirement; M08 must not claim MLO or AP runtime success.	reported: explicitly handed to M07 instead of pulling wireless policy into acceleration review.	true-owner-gap	consider backfill or formal global handoff addendum before M07 implementation	Audit says future M07 implementer reading only M07 artifacts could miss this wireless policy/MLO/DFS/QoS/RSNO/off-channel handoff.
M07	M08	external-handoff-not-reacknowledged	no	no	000359	A	package/kernel/mt76/patches/0016-mtk-mt76-Add-dynamic-pp-vendor-and-debug-pp-algo-cmd.patch	patch	primary	accel:wed:wifi-offload,firmware:wed:wo,wireless:wed:runtime	M08-C-mt76-MLO-wireless-policy-handoff	defer	Patch adds dynamic preamble-puncturing vendor/debug commands; policy/debug behavior belongs in M07.	TODO M07: review as wireless userspace/driver policy without treating M08 feature routing as an offload requirement; M08 must not claim MLO or AP runtime success.	reported: explicitly handed to M07 instead of pulling wireless policy into acceleration review.	true-owner-gap	consider backfill or formal global handoff addendum before M07 implementation	Audit says future M07 implementer reading only M07 artifacts could miss this wireless policy/MLO/DFS/QoS/RSNO/off-channel handoff.
M07	M08	external-handoff-not-reacknowledged	no	no	000360	A	package/kernel/mt76/patches/0017-mtk-mt76-mt7996-add-AP-affiliated-link-removal-suppo.patch	patch	primary	accel:wed:wifi-offload,firmware:wed:wo,wireless:wed:runtime	M08-C-mt76-MLO-wireless-policy-handoff	defer	Patch adds AP affiliated-link removal support, an MLO link-management behavior.	TODO M07: review as wireless userspace/driver policy without treating M08 feature routing as an offload requirement; M08 must not claim MLO or AP runtime success.	reported: explicitly handed to M07 instead of pulling wireless policy into acceleration review.	true-owner-gap	consider backfill or formal global handoff addendum before M07 implementation	Audit says future M07 implementer reading only M07 artifacts could miss this wireless policy/MLO/DFS/QoS/RSNO/off-channel handoff.
M07	M08	external-handoff-not-reacknowledged	no	no	000394	A	package/kernel/mt76/patches/0051-mtk-mt76-rework-chanctx-scan-roc-for-mlo-support.patch	patch	primary	accel:wed:wifi-offload,firmware:wed:wo,wireless:wed:runtime	M08-C-mt76-MLO-wireless-policy-handoff	defer	Patch reworks chanctx/scan/ROC for MLO support; off-channel/MLO policy is M07.	TODO M07: review as wireless userspace/driver policy without treating M08 feature routing as an offload requirement; M08 must not claim MLO or AP runtime success.	reported: explicitly handed to M07 instead of pulling wireless policy into acceleration review.	true-owner-gap	consider backfill or formal global handoff addendum before M07 implementation	Audit says future M07 implementer reading only M07 artifacts could miss this wireless policy/MLO/DFS/QoS/RSNO/off-channel handoff.
M07	M08	external-handoff-not-reacknowledged	no	no	000406	A	package/kernel/mt76/patches/0063-mtk-mt76-mt7996-add-support-for-EPCS.patch	patch	primary	accel:wed:wifi-offload,firmware:wed:wo,wireless:wed:runtime	M08-C-mt76-MLO-wireless-policy-handoff	defer	Patch adds EPCS support, an advanced Wi-Fi policy/capability feature.	TODO M07: review as wireless userspace/driver policy without treating M08 feature routing as an offload requirement; M08 must not claim MLO or AP runtime success.	reported: explicitly handed to M07 instead of pulling wireless policy into acceleration review.	true-owner-gap	consider backfill or formal global handoff addendum before M07 implementation	Audit says future M07 implementer reading only M07 artifacts could miss this wireless policy/MLO/DFS/QoS/RSNO/off-channel handoff.
M07	M08	external-handoff-not-reacknowledged	no	no	000417	A	package/kernel/mt76/patches/0074-mtk-mt76-mt7996-send-addba-request-after-authorized.patch	patch	primary	accel:wed:wifi-offload,firmware:wed:wo,wireless:wed:runtime	M08-C-mt76-MLO-wireless-policy-handoff	defer	Patch sends ADDBA request after authorization; association/aggregation policy is M07.	TODO M07: review as wireless userspace/driver policy without treating M08 feature routing as an offload requirement; M08 must not claim MLO or AP runtime success.	reported: explicitly handed to M07 instead of pulling wireless policy into acceleration review.	true-owner-gap	consider backfill or formal global handoff addendum before M07 implementation	Audit says future M07 implementer reading only M07 artifacts could miss this wireless policy/MLO/DFS/QoS/RSNO/off-channel handoff.
M07	M08	external-handoff-not-reacknowledged	no	no	000431	A	package/kernel/mt76/patches/0088-mtk-mt76-mt7996-add-scan-dwell-time-hw-cap.patch	patch	primary	accel:wed:wifi-offload,firmware:wed:wo,wireless:wed:runtime	M08-C-mt76-MLO-wireless-policy-handoff	defer	Patch adds scan dwell time hardware capability; scan policy is M07.	TODO M07: review as wireless userspace/driver policy without treating M08 feature routing as an offload requirement; M08 must not claim MLO or AP runtime success.	reported: explicitly handed to M07 instead of pulling wireless policy into acceleration review.	true-owner-gap	consider backfill or formal global handoff addendum before M07 implementation	Audit says future M07 implementer reading only M07 artifacts could miss this wireless policy/MLO/DFS/QoS/RSNO/off-channel handoff.
M07	M08	external-handoff-not-reacknowledged	no	no	000436	A	package/kernel/mt76/patches/0094-mtk-mt76-per-band-sw-token-needs-to-consider-MLO-aff.patch	patch	primary	accel:wed:wifi-offload,firmware:wed:wo,wireless:wed:runtime	M08-C-mt76-MLO-wireless-policy-handoff	defer	Dense-read: patch makes per-band software token selection consider MLO affiliated links and tries token allocation from an affiliated link before dropping; MLO link policy stays M07, with M08 only noting token/offload adjacency.	TODO M07: review as wireless userspace/driver policy without treating M08 feature routing as an offload requirement; M08 must not claim MLO or AP runtime success.	reported: explicitly handed to M07 instead of pulling wireless policy into acceleration review.	true-owner-gap	consider backfill or formal global handoff addendum before M07 implementation	Audit says future M07 implementer reading only M07 artifacts could miss this wireless policy/MLO/DFS/QoS/RSNO/off-channel handoff.
M07	M11	external-handoff-not-reacknowledged	no	no	000826	A	target/linux/mediatek/base-files/sbin/rsno-off.sh	shell	primary,supporting	openwrt:base-files:board-detect,openwrt:init:service	M11-wifi-rsno-policy-handoff	defer	Dense-read: script deletes radio0/radio1/radio2 MLD encryption/RSNO/802.11w UCI options, sets ap_mld_1 to sae-ext-mixed with CCMP and ieee80211w=2, commits wireless, and calls wifi.	TODO M07: wireless userspace owner must decide RSNO/MLO policy; M11 can only ensure final release documents or excludes it.	pass: Wi-Fi policy script is not release/runtime success.	true-owner-gap	consider backfill or formal global handoff addendum before M07 implementation	Audit says future M07 implementer reading only M07 artifacts could miss this wireless policy/MLO/DFS/QoS/RSNO/off-channel handoff.
M08	M00	external-handoff-not-reacknowledged	no	no	000973	A	target/linux/mediatek/patches-6.6/613-netfilter-optional-tcp-window-check.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch adds optional TCP window check; MTK mapping ties it to MT7988 HNAT unbind fix.	M08 owns HNAT/NAT/routing acceleration dependency review.	blind-audit correction; HNAT dependency not left as generic network-stack background	covered-by-topic	keep visible in global worklist; no immediate backfill unless follow-up audit disagrees	Audit says M08 markdown covers netfilter/nft flowtable, HNAT, PPE/RSS/LRO, WED/PPE runtime, and acceleration-performance topics.
M08	M00	external-handoff-not-reacknowledged	no	no	001048	A	target/linux/mediatek/patches-6.6/999-2730-net-pptp-bypass-seq-check.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch changes PPTP stack behavior and may interact with vendor HNAT/TOPS tunnel paths.	M08 must explicitly decide applicability; keep out of M00-only background.	independent audit correction; ambiguous offload dependency assigned to owner step	covered-by-topic	keep visible in global worklist; no immediate backfill unless follow-up audit disagrees	Audit says M08 markdown covers netfilter/nft flowtable, HNAT, PPE/RSS/LRO, WED/PPE runtime, and acceleration-performance topics.
M08	M00	external-handoff-not-reacknowledged	no	no	001050	A	target/linux/mediatek/patches-6.6/999-2735-netfilter-nf_flow_table-support-hw-offload-through-v.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch adds nf_flow_table hardware offload through virtual interfaces.	M08 owns flow/offload dependency review.	independent audit correction; offload dependency not left as review-only background	covered-by-topic	keep visible in global worklist; no immediate backfill unless follow-up audit disagrees	Audit says M08 markdown covers netfilter/nft flowtable, HNAT, PPE/RSS/LRO, WED/PPE runtime, and acceleration-performance topics.
M08	M00	external-handoff-not-reacknowledged	no	no	001051	A	target/linux/mediatek/patches-6.6/999-2736-net-8021q-support-hardware-flow-table-offload.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch adds 8021q hardware flow table offload support.	M08 owns VLAN flow/offload dependency review.	independent audit correction; offload dependency not left as review-only background	covered-by-topic	keep visible in global worklist; no immediate backfill unless follow-up audit disagrees	Audit says M08 markdown covers netfilter/nft flowtable, HNAT, PPE/RSS/LRO, WED/PPE runtime, and acceleration-performance topics.
M08	M00	external-handoff-not-reacknowledged	no	no	001052	A	target/linux/mediatek/patches-6.6/999-2737-net-bridge-support-hardware-flow-table-offload.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch adds bridge hardware flow table offload support.	M08 owns bridge flow/offload dependency review.	independent audit correction; offload dependency not left as review-only background	covered-by-topic	keep visible in global worklist; no immediate backfill unless follow-up audit disagrees	Audit says M08 markdown covers netfilter/nft flowtable, HNAT, PPE/RSS/LRO, WED/PPE runtime, and acceleration-performance topics.
M08	M00	external-handoff-not-reacknowledged	no	no	001053	A	target/linux/mediatek/patches-6.6/999-2738-net-pppoe-support-hardware-flow-table-offload.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch adds PPPoE hardware flow table offload support.	M08 owns PPPoE flow/offload dependency review.	independent audit correction; offload dependency not left as review-only background	covered-by-topic	keep visible in global worklist; no immediate backfill unless follow-up audit disagrees	Audit says M08 markdown covers netfilter/nft flowtable, HNAT, PPE/RSS/LRO, WED/PPE runtime, and acceleration-performance topics.
M08	M00	external-handoff-not-reacknowledged	no	no	001054	A	target/linux/mediatek/patches-6.6/999-2739-net-dsa-support-hardware-flow-table-offload.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch adds DSA hardware flow table offload support.	M08 owns acceleration/offload; M05 must not depend on offload for basic DSA validation.	content-checked owner correction; no migrate decision in M00	true-owner-gap	consider backfill or formal global handoff addendum before M08 implementation	Audit says this is a real M08 offload/acceleration entry point that is not explicitly visible in M08 artifacts.
M08	M00	external-handoff-not-reacknowledged	no	no	001055	A	target/linux/mediatek/patches-6.6/999-2740-net-macvlan-support-hardware-flow-table-offload.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch adds macvlan hardware flow table offload support.	M08 owns virtual-interface flow/offload dependency review.	independent audit correction; offload dependency not left as review-only background	covered-by-topic	keep visible in global worklist; no immediate backfill unless follow-up audit disagrees	Audit says M08 markdown covers netfilter/nft flowtable, HNAT, PPE/RSS/LRO, WED/PPE runtime, and acceleration-performance topics.
M08	M00	external-handoff-not-reacknowledged	no	no	001059	A	target/linux/mediatek/patches-6.6/999-2744-mtk-gso-skb-headroom-copy.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch exports mtk_skb_headroom_copy hook used by vendor HNAT path.	M08 owns HNAT/offload dependency review.	independent audit correction; HNAT dependency not left as broad kernel background	covered-by-topic	keep visible in global worklist; no immediate backfill unless follow-up audit disagrees	Audit says M08 markdown covers netfilter/nft flowtable, HNAT, PPE/RSS/LRO, WED/PPE runtime, and acceleration-performance topics.
M08	M00	external-handoff-not-reacknowledged	no	no	001089	A	target/linux/mediatek/patches-6.6/999-3002-net-ethernet-mtk_ppe-keep-sp-in-the-info1.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch affects acceleration/offload/WED/PPE/HNAT or tunnel offload.	M08 owns offload after base wired and Wi-Fi paths are correct.	context grouped; hardware files not dropped from filename alone	covered-by-topic	keep visible in global worklist; no immediate backfill unless follow-up audit disagrees	Audit says M08 markdown covers netfilter/nft flowtable, HNAT, PPE/RSS/LRO, WED/PPE runtime, and acceleration-performance topics.
M08	M00	external-handoff-not-reacknowledged	no	no	001093	A	target/linux/mediatek/patches-6.6/999-3006-netfilter-add-ftnetlink-support.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch adds ftnetlink support and touches nf_flow_table control-plane files.	M08 owns flow-table control-plane dependency review.	independent audit correction; flow-table dependency not left as review-only background	covered-by-topic	keep visible in global worklist; no immediate backfill unless follow-up audit disagrees	Audit says M08 markdown covers netfilter/nft flowtable, HNAT, PPE/RSS/LRO, WED/PPE runtime, and acceleration-performance topics.
M08	M00	external-handoff-not-reacknowledged	no	no	001094	A	target/linux/mediatek/patches-6.6/999-3007-net-ethernet-mtk_ppe-add-roaming-handler.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch affects acceleration/offload/WED/PPE/HNAT or tunnel offload.	M08 owns offload after base wired and Wi-Fi paths are correct.	context grouped; hardware files not dropped from filename alone	covered-by-topic	keep visible in global worklist; no immediate backfill unless follow-up audit disagrees	Audit says M08 markdown covers netfilter/nft flowtable, HNAT, PPE/RSS/LRO, WED/PPE runtime, and acceleration-performance topics.
M08	M00	external-handoff-not-reacknowledged	no	no	001095	A	target/linux/mediatek/patches-6.6/999-3008-net-ethernet-mtk_ppe-enable-CS0_PIPE-and-SRH_CACHE_F.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch affects acceleration/offload/WED/PPE/HNAT or tunnel offload.	M08 owns offload after base wired and Wi-Fi paths are correct.	context grouped; hardware files not dropped from filename alone	covered-by-topic	keep visible in global worklist; no immediate backfill unless follow-up audit disagrees	Audit says M08 markdown covers netfilter/nft flowtable, HNAT, PPE/RSS/LRO, WED/PPE runtime, and acceleration-performance topics.
M08	M00	external-handoff-not-reacknowledged	no	no	001096	A	target/linux/mediatek/patches-6.6/999-3009-net-ethernet-mtk_ppe-fix-typo-for-enabling-MIB-cache.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch affects acceleration/offload/WED/PPE/HNAT or tunnel offload.	M08 owns offload after base wired and Wi-Fi paths are correct.	context grouped; hardware files not dropped from filename alone	covered-by-topic	keep visible in global worklist; no immediate backfill unless follow-up audit disagrees	Audit says M08 markdown covers netfilter/nft flowtable, HNAT, PPE/RSS/LRO, WED/PPE runtime, and acceleration-performance topics.
M08	M00	external-handoff-not-reacknowledged	no	no	001097	A	target/linux/mediatek/patches-6.6/999-3010-net-ethernet-mtk_ppe-dispatch-short-packets-a-high-p.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch affects acceleration/offload/WED/PPE/HNAT or tunnel offload.	M08 owns offload after base wired and Wi-Fi paths are correct.	context grouped; hardware files not dropped from filename alone	covered-by-topic	keep visible in global worklist; no immediate backfill unless follow-up audit disagrees	Audit says M08 markdown covers netfilter/nft flowtable, HNAT, PPE/RSS/LRO, WED/PPE runtime, and acceleration-performance topics.
M08	M00	external-handoff-not-reacknowledged	no	no	001098	A	target/linux/mediatek/patches-6.6/999-3011-net-ethernet-mtk_ppe-change-TCP-UDP-aging-out-time.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch affects acceleration/offload/WED/PPE/HNAT or tunnel offload.	M08 owns offload after base wired and Wi-Fi paths are correct.	context grouped; hardware files not dropped from filename alone	covered-by-topic	keep visible in global worklist; no immediate backfill unless follow-up audit disagrees	Audit says M08 markdown covers netfilter/nft flowtable, HNAT, PPE/RSS/LRO, WED/PPE runtime, and acceleration-performance topics.
M08	M00	external-handoff-not-reacknowledged	no	no	001106	A	target/linux/mediatek/patches-6.6/999-3019-net-ethernet-mtk_ppe-add-adaptive-PPPQ-mode.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch affects acceleration/offload/WED/PPE/HNAT or tunnel offload.	M08 owns offload after base wired and Wi-Fi paths are correct.	context grouped; hardware files not dropped from filename alone	covered-by-topic	keep visible in global worklist; no immediate backfill unless follow-up audit disagrees	Audit says M08 markdown covers netfilter/nft flowtable, HNAT, PPE/RSS/LRO, WED/PPE runtime, and acceleration-performance topics.
M08	M03	external-handoff-not-reacknowledged	no	no	001120	A	target/linux/mediatek/patches-6.6/999-3033-dts-mt7987-wed-changes.patch	patch	primary,supporting	dts:board:base,dts:clock-reset:binding	non-8x-mt7987-reference	defer	MT7987 WED patch is not direct 8X authority for board identity, GPIO, or factory data.	M08 TODO: review MT7987 WED content only during acceleration/offload work; not direct 8X M03 evidence.	not 8X; WED deferred to M08	global-worklist-only	keep only in global worklist unless later evidence promotes it	Audit says MT7987 WED DTS is supporting context only, not direct 8X authority or a normal M08 row.
M08	M04	external-handoff-not-reacknowledged	no	no	000825	A	target/linux/mediatek/base-files/etc/init.d/pppq-ebl.init	unknown	supporting	openwrt:init:service	pppq-acceleration-init	defer	pppq-ebl init probes hnat/mtk_ppe debugfs and enables ebl; this is PPE/HNAT acceleration policy.	M08 TODO: review PPPQ/EBL init only after base wired and Wi-Fi paths are stable.	acceleration boundary declared	true-owner-gap	consider backfill or formal global handoff addendum before M08 implementation	Audit says this is a real M08 offload/acceleration entry point that is not explicitly visible in M08 artifacts.
M08	M04	external-handoff-not-reacknowledged	no	no	000896	A	target/linux/mediatek/files-6.6/drivers/net/ethernet/mediatek/mtk_hnat/Makefile	makefile	primary	network:mac:mtk-eth	hnat-driver-acceleration	defer	Files are MediaTek HNAT driver implementation under mtk_hnat; acceleration/offload is explicitly outside M04.	M08 TODO: review HNAT driver stack after base wired and Wi-Fi paths are stable.	HNAT deferred; no offload claim	covered-by-topic	keep visible in global worklist; no immediate backfill unless follow-up audit disagrees	Audit says M08 markdown covers netfilter/nft flowtable, HNAT, PPE/RSS/LRO, WED/PPE runtime, and acceleration-performance topics.
M08	M04	external-handoff-not-reacknowledged	no	no	000901	A	target/linux/mediatek/files-6.6/drivers/net/ethernet/mediatek/mtk_hnat/hnat_mcast.h	header	primary	network:mac:mtk-eth	hnat-driver-acceleration	defer	Files are MediaTek HNAT driver implementation under mtk_hnat; acceleration/offload is explicitly outside M04.	M08 TODO: review HNAT driver stack after base wired and Wi-Fi paths are stable.	HNAT deferred; no offload claim	covered-by-topic	keep visible in global worklist; no immediate backfill unless follow-up audit disagrees	Audit says M08 markdown covers netfilter/nft flowtable, HNAT, PPE/RSS/LRO, WED/PPE runtime, and acceleration-performance topics.
M08	M04	external-handoff-not-reacknowledged	no	no	001030	A	target/linux/mediatek/patches-6.6/999-2712-net-ethernet-mtk_eth_soc-refactor-SER-monitor.patch	patch	primary	network:mac:mtk-eth	ser-monitor-runtime-robustness	defer	Patch refactors Ethernet SER monitor; this is runtime recovery/robustness and overlaps PPE/WED reset flows, not M04 default management config.	M08 TODO: review SER/reset monitor with acceleration and full runtime stress evidence.	runtime robustness deferred	covered-by-topic	keep visible in global worklist; no immediate backfill unless follow-up audit disagrees	Audit says M08 markdown covers netfilter/nft flowtable, HNAT, PPE/RSS/LRO, WED/PPE runtime, and acceleration-performance topics.
M08	M04	external-handoff-not-reacknowledged	no	no	001036	A	target/linux/mediatek/patches-6.6/999-2719-net-ethernet-mtk_eth_soc-change-napi-poll-weight.patch	patch	primary	network:mac:mtk-eth	acceleration-performance-ppe-wed	defer	Patch is RSS/LRO/jumbo/QDMA/PSE/PPE/HNAT/WED/flow-offload or performance tuning, not required to define M04 LAN/WAN/MAC basics.	M08 TODO: review acceleration, offload, WED, PPE, PPPQ, and performance tuning after base wired and Wi-Fi behavior is stable.	acceleration/performance deferred explicitly	covered-by-topic	keep visible in global worklist; no immediate backfill unless follow-up audit disagrees	Audit says M08 markdown covers netfilter/nft flowtable, HNAT, PPE/RSS/LRO, WED/PPE runtime, and acceleration-performance topics.
M08	M04	external-handoff-not-reacknowledged	no	no	001039	A	target/linux/mediatek/patches-6.6/999-2722-net-ethernet-mtk_eth_soc-add-HQoS-configuration-restore.patch	patch	primary	network:mac:mtk-eth	acceleration-performance-ppe-wed	defer	Patch is RSS/LRO/jumbo/QDMA/PSE/PPE/HNAT/WED/flow-offload or performance tuning, not required to define M04 LAN/WAN/MAC basics.	M08 TODO: review acceleration, offload, WED, PPE, PPPQ, and performance tuning after base wired and Wi-Fi behavior is stable.	acceleration/performance deferred explicitly	covered-by-topic	keep visible in global worklist; no immediate backfill unless follow-up audit disagrees	Audit says M08 markdown covers netfilter/nft flowtable, HNAT, PPE/RSS/LRO, WED/PPE runtime, and acceleration-performance topics.
M08	M04	external-handoff-not-reacknowledged	no	no	001041	A	target/linux/mediatek/patches-6.6/999-2724-net-ethernet-mtk_eth_soc-add-mtk_validate_sram_range.patch	patch	primary	network:mac:mtk-eth	acceleration-performance-ppe-wed	defer	Patch is RSS/LRO/jumbo/QDMA/PSE/PPE/HNAT/WED/flow-offload or performance tuning, not required to define M04 LAN/WAN/MAC basics.	M08 TODO: review acceleration, offload, WED, PPE, PPPQ, and performance tuning after base wired and Wi-Fi behavior is stable.	acceleration/performance deferred explicitly	covered-by-topic	keep visible in global worklist; no immediate backfill unless follow-up audit disagrees	Audit says M08 markdown covers netfilter/nft flowtable, HNAT, PPE/RSS/LRO, WED/PPE runtime, and acceleration-performance topics.
M08	M04	external-handoff-not-reacknowledged	no	no	001042	A	target/linux/mediatek/patches-6.6/999-2725-net-ethernet-mtk_eth_soc-change-default-rx-buffer-length.patch	patch	primary	network:mac:mtk-eth	acceleration-performance-ppe-wed	defer	Patch is RSS/LRO/jumbo/QDMA/PSE/PPE/HNAT/WED/flow-offload or performance tuning, not required to define M04 LAN/WAN/MAC basics.	M08 TODO: review acceleration, offload, WED, PPE, PPPQ, and performance tuning after base wired and Wi-Fi behavior is stable.	acceleration/performance deferred explicitly	covered-by-topic	keep visible in global worklist; no immediate backfill unless follow-up audit disagrees	Audit says M08 markdown covers netfilter/nft flowtable, HNAT, PPE/RSS/LRO, WED/PPE runtime, and acceleration-performance topics.
M08	M04	external-handoff-not-reacknowledged	no	no	001043	A	target/linux/mediatek/patches-6.6/999-2726-net-ethernet-mtk_eth_soc-add-9k-jumbo-frame-support.patch	patch	primary	network:mac:mtk-eth	acceleration-performance-ppe-wed	defer	Patch is RSS/LRO/jumbo/QDMA/PSE/PPE/HNAT/WED/flow-offload or performance tuning, not required to define M04 LAN/WAN/MAC basics.	M08 TODO: review acceleration, offload, WED, PPE, PPPQ, and performance tuning after base wired and Wi-Fi behavior is stable.	acceleration/performance deferred explicitly	covered-by-topic	keep visible in global worklist; no immediate backfill unless follow-up audit disagrees	Audit says M08 markdown covers netfilter/nft flowtable, HNAT, PPE/RSS/LRO, WED/PPE runtime, and acceleration-performance topics.
M08	M04	external-handoff-not-reacknowledged	no	no	001044	A	target/linux/mediatek/patches-6.6/999-2727-net-ethernet-mtk_eth_soc-add-non-DSA-devices-handling.patch	patch	primary	network:mac:mtk-eth	acceleration-performance-ppe-wed	defer	Patch is RSS/LRO/jumbo/QDMA/PSE/PPE/HNAT/WED/flow-offload or performance tuning, not required to define M04 LAN/WAN/MAC basics.	M08 TODO: review acceleration, offload, WED, PPE, PPPQ, and performance tuning after base wired and Wi-Fi behavior is stable.	acceleration/performance deferred explicitly	needs-human-decision	decide explicit M05-primary and M08-secondary split before implementation	Round1 x5 audit found owner conflict: M05 has exact rewrite row for mixed DSA/non-DSA 10G handling, while M08 may only own QDMA/rate/performance/offload adjacency.
